,date,location,location_name,hospitalizations,smoothed_hosp,cases,smoothed_cases,spc,sph
1598,2021-02-09,30,Montana,17,19.571428571428573,374,272.0,3.1565615469143182,0.2680137635536601
1599,2021-02-10,30,Montana,30,20.142857142857142,307,255.0,2.9336556955442434,0.25571654627876456
1600,2021-02-11,30,Montana,11,18.571428571428573,247,247.28571428571428,2.8572117879553325,0.24400547501406947
1601,2021-02-12,30,Montana,9,17.0,221,229.28571428571428,2.72617490968176,0.23539118032037343
1602,2021-02-13,30,Montana,24,18.285714285714285,234,225.71428571428572,2.637819332632352,0.22676889598093622
1603,2021-02-14,30,Montana,22,19.714285714285715,104,230.14285714285714,2.5381065079910763,0.22039022208691428
1604,2021-02-15,30,Montana,23,19.428571428571427,138,232.14285714285714,2.426532652480342,0.21463237289355502
1605,2021-02-16,30,Montana,29,21.142857142857142,127,196.85714285714286,2.3400668643199936,0.21011855253973089
1606,2021-02-17,30,Montana,24,20.285714285714285,234,186.42857142857142,2.264101003841532,0.20602535151332158
1607,2021-02-18,30,Montana,15,20.857142857142858,200,179.71428571428572,2.1506394853664177,0.2006784736731323
1608,2021-02-19,30,Montana,20,22.428571428571427,277,187.71428571428572,2.089338990776233,0.19696913751434503
1609,2021-02-20,30,Montana,14,21.0,264,192.0,2.027086022482294,0.19667079218097747
1610,2021-02-21,30,Montana,22,21.0,138,196.85714285714286,1.9896547555301844,0.1949577045846264
1611,2021-02-22,30,Montana,13,19.571428571428573,31,181.57142857142858,1.9903330550447123,0.1921757551126951
1612,2021-02-23,30,Montana,10,16.857142857142858,230,196.28571428571428,1.9915258791131096,0.18866022943473706
1613,2021-02-24,30,Montana,14,15.428571428571429,202,191.71428571428572,2.021961270204769,0.1856290886323066
1614,2021-02-25,30,Montana,16,15.571428571428571,203,192.14285714285714,2.039858308302288,0.1841321659983046
1615,2021-02-26,30,Montana,15,14.857142857142858,168,176.57142857142858,2.04760593491231,0.17693524461326485
1616,2021-02-27,30,Montana,10,14.285714285714286,224,170.85714285714286,2.032759123830621,0.17020580520149028
1617,2021-02-28,30,Montana,16,13.428571428571429,117,167.85714285714286,1.9995213131278338,0.1659671002430817
1618,2021-03-01,30,Montana,15,13.714285714285714,49,170.42857142857142,2.0117589332810013,0.16115001342241617
1619,2021-03-02,30,Montana,20,15.142857142857142,155,159.71428571428572,1.9619678820012438,0.15510772637838172
1620,2021-03-03,30,Montana,14,15.142857142857142,193,158.42857142857142,1.9066522535803767,0.14935626033452337
1621,2021-03-04,30,Montana,20,15.714285714285714,180,155.14285714285714,1.8589741546449725,0.14570895938822281
1622,2021-03-05,30,Montana,14,15.571428571428571,125,149.0,1.7856140084968148,0.1456620111622617
1623,2021-03-06,30,Montana,12,15.857142857142858,0,117.0,1.7585940535967386,0.14507872334621472
1624,2021-03-07,30,Montana,13,15.428571428571429,258,137.14285714285714,1.720810162296927,0.14559820445825575
1625,2021-03-08,30,Montana,12,15.0,45,136.57142857142858,1.6963961780735755,0.14409057861939908
1626,2021-03-09,30,Montana,19,14.857142857142858,134,133.57142857142858,1.7380181273916924,0.14321675951598872
1627,2021-03-10,30,Montana,21,15.857142857142858,150,127.42857142857143,1.7137597379126226,0.14181939048535988
1628,2021-03-11,30,Montana,14,15.0,181,127.57142857142857,1.6908851164949266,0.1425703819760847
1629,2021-03-12,30,Montana,15,15.142857142857142,132,128.57142857142858,1.692732565945974,0.1410191788484114
1630,2021-03-13,30,Montana,14,15.428571428571429,170,152.85714285714286,1.6555963626007433,0.14025884283444554
1631,2021-03-14,30,Montana,17,16.0,34,120.85714285714286,1.6383338609657927,0.14041128633733832
1632,2021-03-15,30,Montana,15,16.428571428571427,173,139.14285714285714,1.6778476919074368,0.13839908195075035
1633,2021-03-16,30,Montana,11,15.285714285714286,411,178.71428571428572,1.634671166720873,0.13748038510956703
1634,2021-03-17,30,Montana,7,13.285714285714286,140,177.28571428571428,1.650938079228911,0.13816810628879275
1635,2021-03-18,30,Montana,12,13.0,132,170.28571428571428,1.6349993353446675,0.13696491904827107
1636,2021-03-19,30,Montana,7,11.857142857142858,152,173.14285714285714,1.6392029715719474,0.13807777112260003
1637,2021-03-20,30,Montana,7,10.857142857142858,198,177.14285714285714,1.671610369664546,0.13600509497028304
1638,2021-03-21,30,Montana,10,9.857142857142858,94,185.71428571428572,1.6648457411942081,0.13516420325955034
1639,2021-03-22,30,Montana,13,9.571428571428571,38,166.42857142857142,1.6489146397263297,0.13793080698225776
1640,2021-03-23,30,Montana,8,9.142857142857142,354,158.28571428571428,1.6533953267282022,0.1401705018603494
1641,2021-03-24,30,Montana,11,9.714285714285714,214,168.85714285714286,1.738852354177575,0.14254762286703845
1642,2021-03-25,30,Montana,12,9.714285714285714,164,173.42857142857142,1.7686160749280715,0.142894570357747
1643,2021-03-26,30,Montana,14,10.714285714285714,150,173.14285714285714,1.8237100651789417,0.14360490348271396
1644,2021-03-27,30,Montana,14,11.714285714285714,117,161.57142857142858,1.8239182168236556,0.1475228009361733
1645,2021-03-28,30,Montana,8,11.428571428571429,31,152.57142857142858,1.862951498261052,0.14885842184857306
1646,2021-03-29,30,Montana,10,11.0,35,152.14285714285714,1.9327794361040944,0.1493160477407717
1647,2021-03-30,30,Montana,9,11.142857142857142,158,124.14285714285714,1.9830862706058714,0.14922977446224545
1648,2021-03-31,30,Montana,13,11.428571428571429,231,126.57142857142857,1.9417448364906256,0.1503581324634946
1649,2021-04-01,30,Montana,8,10.857142857142858,173,127.85714285714286,1.9843172976891041,0.15226450936336786
1650,2021-04-02,30,Montana,4,9.428571428571429,128,124.71428571428571,1.9446537864432138,0.15260838898222337
1651,2021-04-03,30,Montana,10,8.857142857142858,182,134.0,1.9331428541465991,0.15328205641282305
1652,2021-04-04,30,Montana,10,9.142857142857142,107,144.85714285714286,1.9142329477887108,0.15321769390619547
1653,2021-04-05,30,Montana,10,9.142857142857142,0,139.85714285714286,1.942530030478008,0.15807896992254214
1654,2021-04-06,30,Montana,10,9.285714285714286,191,144.57142857142858,1.9277205253805754,0.16228709307919484
1655,2021-04-07,30,Montana,7,8.428571428571429,193,139.14285714285714,1.9332047146785127,0.16437536209231962
1656,2021-04-08,30,Montana,18,9.857142857142858,224,146.42857142857142,1.9427418083223769,0.16665021987064363
1657,2021-04-09,30,Montana,11,10.857142857142858,224,160.14285714285714,2.0028550829135248,0.16747912694712616
1658,2021-04-10,30,Montana,9,10.714285714285714,168,158.14285714285714,2.0154926754820304,0.16837879639302616
1659,2021-04-11,30,Montana,8,10.428571428571429,41,148.71428571428572,2.026513113845951,0.1705084448520446
1660,2021-04-12,30,Montana,9,10.285714285714286,70,158.71428571428572,2.0130247943954216,0.16684314967427522
1661,2021-04-13,30,Montana,8,10.0,173,156.14285714285714,2.1023160450310243,0.16462065629008643
1662,2021-04-14,30,Montana,8,10.142857142857142,205,157.85714285714286,2.145921949351149,0.16532112293840143
1663,2021-04-15,30,Montana,12,9.285714285714286,192,153.28571428571428,2.1357349847026876,0.16549570330989405
1664,2021-04-16,30,Montana,13,9.571428571428571,118,138.14285714285714,2.1325553645283954,0.1679054236875119
1665,2021-04-17,30,Montana,12,10.0,148,135.28571428571428,2.11286574919582,0.17083219201841943
1666,2021-04-18,30,Montana,6,9.714285714285714,56,137.42857142857142,2.0973029508969714,0.17121169530279437
1667,2021-04-19,30,Montana,13,10.285714285714286,57,135.57142857142858,2.0947162729172697,0.17371980414373484
1668,2021-04-20,30,Montana,14,11.142857142857142,177,136.14285714285714,2.0126929998073972,0.17529849840662515
1669,2021-04-21,30,Montana,9,11.285714285714286,158,129.42857142857142,1.941975843583404,0.17370575814561084
1670,2021-04-22,30,Montana,9,10.857142857142858,181,127.85714285714286,1.9110450638536354,0.1707233524343226
1671,2021-04-23,30,Montana,11,10.571428571428571,155,133.14285714285714,1.8487782628474676,0.16843766763534118
1672,2021-04-24,30,Montana,9,10.142857142857142,175,137.0,1.8121120621647457,0.1629366711824566
1673,2021-04-25,30,Montana,12,11.0,49,136.0,1.792479914604349,0.16201816707200423
1674,2021-04-26,30,Montana,18,11.714285714285714,14,129.85714285714286,1.7369649647409813,0.15799310180727208
1675,2021-04-27,30,Montana,12,11.428571428571429,176,129.71428571428572,1.7012064149413195,0.15475984212693608
1676,2021-04-28,30,Montana,13,12.0,202,136.0,1.6707583797091161,0.15517668990620564
1677,2021-04-29,30,Montana,19,13.428571428571429,174,135.0,1.6336776413623664,0.1565621749100826
1678,2021-04-30,30,Montana,15,14.0,154,134.85714285714286,1.6209191203634472,0.1534192476150431
1679,2021-05-01,30,Montana,11,14.285714285714286,168,133.85714285714286,1.5874145408422453,0.15353404320707426
1680,2021-05-02,30,Montana,15,14.714285714285714,45,133.28571428571428,1.5855337896354025,0.15258751529256143
1681,2021-05-03,30,Montana,18,14.714285714285714,62,140.14285714285714,1.5886803990500715,0.15133101261776888
1682,2021-05-04,30,Montana,14,15.0,223,146.85714285714286,1.5665291832288333,0.1497502696615888
1683,2021-05-05,30,Montana,27,17.0,140,138.0,1.532464778592406,0.14476213532018367
1684,2021-05-06,30,Montana,15,16.428571428571427,133,132.14285714285714,1.4856274706830577,0.14067583135964157
1685,2021-05-07,30,Montana,11,15.857142857142858,149,131.42857142857142,1.438270928636511,0.14190816107519777
1686,2021-05-08,30,Montana,12,16.0,152,129.14285714285714,1.4073386456619577,0.1401520669352372
1687,2021-05-09,30,Montana,13,15.714285714285714,35,127.71428571428571,1.360506529489914,0.13613681934705033
1688,2021-05-10,30,Montana,18,15.714285714285714,11,120.42857142857143,1.2912310531683278,0.133503910396155
1689,2021-05-11,30,Montana,13,15.571428571428571,172,113.14285714285714,1.2530647993884525,0.13071584852902965
1690,2021-05-12,30,Montana,13,13.571428571428571,210,123.14285714285714,1.2132772210552136,0.12850445192275403
1691,2021-05-13,30,Montana,9,12.714285714285714,112,120.14285714285714,1.1849233814962816,0.1267201287927307
1692,2021-05-14,30,Montana,12,12.857142857142858,131,117.57142857142857,1.1489666022428355,0.12162221821482049
1693,2021-05-15,30,Montana,12,12.857142857142858,84,107.85714285714286,1.1466386808673832,0.11887159858789403
1694,2021-05-16,30,Montana,8,12.142857142857142,41,108.71428571428571,1.1302294117630551,0.11705290043127527
1695,2021-05-17,30,Montana,17,12.0,38,112.57142857142857,1.0930744666610053,0.11433424257726262
1696,2021-05-18,30,Montana,16,12.428571428571429,138,107.71428571428571,1.0548901896562495,0.1132238296555513
1697,2021-05-19,30,Montana,22,13.714285714285714,131,96.42857142857143,1.0143727679111854,0.11019103238767539
1698,2021-05-20,30,Montana,21,15.428571428571429,33,85.14285714285714,0.9860139593315982,0.10903224046372438
1699,2021-05-21,30,Montana,18,16.285714285714285,136,85.85714285714286,0.9376841353107639,0.10875039146058182
1700,2021-05-22,30,Montana,17,17.0,7,74.85714285714286,0.8860345284249601,0.10784447253466208
1701,2021-05-23,30,Montana,22,19.0,35,74.0,0.8678408282923382,0.1081190433593691
1702,2021-05-24,30,Montana,22,19.714285714285715,21,71.57142857142857,0.8369547742052751,0.1069729367784126
1703,2021-05-25,30,Montana,19,20.142857142857142,153,73.71428571428571,0.8203546137641373,0.1045192476515584
1704,2021-05-26,30,Montana,21,20.0,77,66.0,0.8007563375793029,0.10429993953747257
1705,2021-05-27,30,Montana,20,19.857142857142858,169,85.42857142857143,0.7553832744421618,0.10264481773247365
1706,2021-05-28,30,Montana,17,19.714285714285715,95,79.57142857142857,0.7222875814191079,0.09856859251299245
1707,2021-05-29,30,Montana,13,19.142857142857142,67,88.14285714285714,0.6954364217168773,0.09569664649596828
1708,2021-05-30,30,Montana,17,18.428571428571427,24,86.57142857142857,0.6736166490581773,0.0923384528760633
1709,2021-05-31,30,Montana,18,17.857142857142858,20,86.42857142857143,0.5482453853628213,0.08972806701365567
1710,2021-06-01,30,Montana,21,18.142857142857142,15,66.71428571428571,0.5879898097855492,0.08757067585359593
1711,2021-06-02,30,Montana,25,18.714285714285715,158,78.28571428571429,0.5477420463055025,0.08569584173708436
1712,2021-06-03,30,Montana,13,17.714285714285715,127,72.28571428571429,0.5337659211497585,0.08218507552000062
1713,2021-06-04,30,Montana,15,17.428571428571427,131,77.42857142857143,0.5150754227373056,0.08204540815253425
1714,2021-06-05,30,Montana,13,17.428571428571427,0,67.85714285714286,0.5101635767929262,0.08089387373391857
1715,2021-06-06,30,Montana,14,17.0,0,64.42857142857143,0.4998100104281141,0.07857243198777464
1716,2021-06-07,30,Montana,10,15.857142857142858,121,78.85714285714286,0.5884660071193736,0.07708911434664156
1717,2021-06-08,30,Montana,12,14.571428571428571,137,96.28571428571429,0.5014244753339984,0.07544634555775791
1718,2021-06-09,30,Montana,16,13.285714285714286,73,84.14285714285714,0.500121258455604,0.07277577301800994
1719,2021-06-10,30,Montana,11,13.0,99,80.14285714285714,0.47538415309363946,0.07186955049945203
1720,2021-06-11,30,Montana,7,11.857142857142858,71,71.57142857142857,0.46284011973254313,0.07078191148430697
1721,2021-06-12,30,Montana,10,11.428571428571429,0,71.57142857142857,0.4573405746332031,0.07010589823774258
1722,2021-06-13,30,Montana,12,11.142857142857142,0,71.57142857142857,0.4560495564289285,0.06997482264309572
1723,2021-06-14,30,Montana,19,12.428571428571429,89,67.0,0.4354325702912662,0.06869172187354414
1724,2021-06-15,30,Montana,11,12.285714285714286,99,61.57142857142857,0.43018230047703165,0.06746403802482384
1725,2021-06-16,30,Montana,16,12.285714285714286,72,61.42857142857143,0.4147113240493259,0.06677514940684612
1726,2021-06-17,30,Montana,10,12.142857142857142,71,57.42857142857143,0.39535929046440565,0.06585662265056197
1727,2021-06-18,30,Montana,12,12.857142857142858,75,58.0,0.37949348221927043,0.06371837770472552
1728,2021-06-19,30,Montana,12,13.142857142857142,0,58.0,0.3726560564884543,0.061949291015270726
1729,2021-06-20,30,Montana,14,13.428571428571429,0,58.0,0.3690121682846982,0.060404331818108524
1730,2021-06-21,30,Montana,20,13.571428571428571,58,53.57142857142857,0.3618731415262471,0.058462958723667455
1731,2021-06-22,30,Montana,8,13.142857142857142,116,56.0,0.3599917276423673,0.057960609728143514
1732,2021-06-23,30,Montana,13,12.714285714285714,62,54.57142857142857,0.36544073081004147,0.05751833156744705
1733,2021-06-24,30,Montana,9,12.571428571428571,68,54.142857142857146,0.37047326987686463,0.05683871461372726
1734,2021-06-25,30,Montana,5,11.571428571428571,58,51.714285714285715,0.3803013693117932,0.057303319658972104
1735,2021-06-26,30,Montana,11,11.428571428571429,0,51.714285714285715,0.36914308461814166,0.05921730984713628
1736,2021-06-27,30,Montana,10,10.857142857142858,0,51.714285714285715,0.36799362081429915,0.060241222727165505
1737,2021-06-28,30,Montana,9,9.285714285714286,48,50.285714285714285,0.38414600569900414,0.061401135297594035
1738,2021-06-29,30,Montana,9,9.428571428571429,113,49.857142857142854,0.38443939185168596,0.06166126231119459
1739,2021-06-30,30,Montana,18,10.142857142857142,65,50.285714285714285,0.3907934208551793,0.06205105891449669
1740,2021-07-01,30,Montana,7,9.857142857142858,66,50.0,0.3931112103405935,0.06327986188244981
1741,2021-07-02,30,Montana,7,10.142857142857142,52,49.142857142857146,0.4017344855339579,0.06425782313171434
1742,2021-07-03,30,Montana,5,9.285714285714286,0,49.142857142857146,0.3926247291821674,0.06292619515074238
1743,2021-07-04,30,Montana,7,8.857142857142858,0,49.142857142857146,0.3915763942839716,0.06217214477420116
1744,2021-07-05,30,Montana,12,9.285714285714286,0,42.285714285714285,0.3121832956461787,0.06335032812329407
1745,2021-07-06,30,Montana,12,9.714285714285714,78,37.285714285714285,0.40103432930997207,0.0647326464077328
1746,2021-07-07,30,Montana,13,9.0,151,49.57142857142857,0.42303654939646773,0.06629698132253484
1747,2021-07-08,30,Montana,16,10.285714285714286,87,52.57142857142857,0.454467075455541,0.0664975084704606
1748,2021-07-09,30,Montana,14,11.285714285714286,51,52.42857142857143,0.4970796863799979,0.06760215771520224
1749,2021-07-10,30,Montana,15,12.714285714285714,0,52.42857142857143,0.5057720622239857,0.06974485271755336
1750,2021-07-11,30,Montana,15,13.857142857142858,0,52.42857142857143,0.5098316476821397,0.07212259014963103
1751,2021-07-12,30,Montana,21,15.142857142857142,85,64.57142857142857,0.680317236619882,0.07490137524350783
1752,2021-07-13,30,Montana,15,15.571428571428571,90,66.28571428571429,0.642283256912075,0.07681187325221295
1753,2021-07-14,30,Montana,10,15.142857142857142,93,58.0,0.6905154541466794,0.07999340205930285
1754,2021-07-15,30,Montana,13,14.714285714285714,68,55.285714285714285,0.7362001281133786,0.08368005665280151
1755,2021-07-16,30,Montana,9,14.0,87,60.42857142857143,0.7776571213868934,0.08661666200204267
1756,2021-07-17,30,Montana,12,13.571428571428571,0,60.42857142857143,0.7850312847585192,0.08968006611877166
1757,2021-07-18,30,Montana,12,13.142857142857142,0,60.42857142857143,0.7980538139197169,0.09408772056632357
1758,2021-07-19,30,Montana,19,12.857142857142858,79,59.57142857142857,0.8931839503835788,0.09877652684128321
1759,2021-07-20,30,Montana,10,12.142857142857142,157,69.14285714285714,0.9453044227791589,0.10281290408627453
1760,2021-07-21,30,Montana,23,14.0,103,70.57142857142857,1.0084542838708184,0.10754093794927252
1761,2021-07-22,30,Montana,18,14.714285714285714,141,81.0,1.0928281393630743,0.11317408651267513
1762,2021-07-23,30,Montana,12,15.142857142857142,112,84.57142857142857,1.188402678878909,0.11767520498091712
1763,2021-07-24,30,Montana,10,14.857142857142858,0,84.57142857142857,1.2184671226602264,0.12302279783980716
1764,2021-07-25,30,Montana,13,15.0,0,84.57142857142857,1.2271532407351269,0.1285801082888278
1765,2021-07-26,30,Montana,25,15.857142857142858,151,94.85714285714286,1.3833366628724377,0.13428771475322243
1766,2021-07-27,30,Montana,24,17.857142857142858,259,109.42857142857143,1.489582991911946,0.14080532728581707
1767,2021-07-28,30,Montana,22,17.714285714285715,223,126.57142857142857,1.5666899508192558,0.1453497763147895
1768,2021-07-29,30,Montana,30,19.428571428571427,255,142.85714285714286,1.6818141945386864,0.15040963527798712
1769,2021-07-30,30,Montana,26,21.428571428571427,223,158.71428571428572,1.8246174268746,0.159329264544298
1770,2021-07-31,30,Montana,25,23.571428571428573,0,158.71428571428572,1.8529133287034516,0.16692657035012354
1771,2021-08-01,30,Montana,29,25.857142857142858,0,158.71428571428572,1.8769176631848814,0.17331736463247188
1772,2021-08-02,30,Montana,38,27.714285714285715,268,175.42857142857142,2.082993740822563,0.18005055151658808
1773,2021-08-03,30,Montana,27,28.142857142857142,399,195.42857142857142,2.224375800877851,0.18687625260309865
1774,2021-08-04,30,Montana,25,28.571428571428573,295,205.71428571428572,2.3593923721231116,0.19625933276070007
1775,2021-08-05,30,Montana,35,29.285714285714285,282,209.57142857142858,2.49398682942923,0.20638099108312083
1776,2021-08-06,30,Montana,21,28.571428571428573,272,216.57142857142858,2.6570063350102546,0.21372536963620717
1777,2021-08-07,30,Montana,28,29.0,0,216.57142857142858,2.67430379763934,0.2208261246426474
1778,2021-08-08,30,Montana,29,29.0,0,216.57142857142858,2.667987072354926,0.23013349677295714
1779,2021-08-09,30,Montana,41,29.428571428571427,388,233.71428571428572,3.041438694658366,0.241803318781579
1780,2021-08-10,30,Montana,48,32.42857142857143,484,245.85714285714286,3.089568440998876,0.25404458123989704
1781,2021-08-11,30,Montana,41,34.714285714285715,369,256.42857142857144,3.2843632996702614,0.2643006171629084
1782,2021-08-12,30,Montana,29,33.857142857142854,396,272.7142857142857,3.421785793784352,0.2728613410111924
1783,2021-08-13,30,Montana,37,36.142857142857146,345,283.14285714285717,3.5296407128129945,0.28081723473429854
1784,2021-08-14,30,Montana,36,37.285714285714285,0,283.14285714285717,3.52792620668112,0.28881747419852377
1785,2021-08-15,30,Montana,44,39.42857142857143,0,283.14285714285717,3.5688901740122594,0.2947322503894979
1786,2021-08-16,30,Montana,49,40.57142857142857,461,293.57142857142856,3.7339942192611297,0.3008656373301756
1787,2021-08-17,30,Montana,44,40.0,621,313.14285714285717,3.8520598203358296,0.3070657971113803
1788,2021-08-18,30,Montana,36,39.285714285714285,436,322.7142857142857,3.898943593982626,0.3281596300928439
1789,2021-08-19,30,Montana,48,42.0,495,336.85714285714283,3.97656634503762,0.33259589645998655
1790,2021-08-20,30,Montana,59,45.142857142857146,441,350.57142857142856,4.072982936470248,0.33821891238189195
1791,2021-08-21,30,Montana,50,47.142857142857146,0,350.57142857142856,4.119433890453031,0.34458806923195456
1792,2021-08-22,30,Montana,54,48.57142857142857,0,350.57142857142856,4.1081159292596645,0.3532548015250669
1793,2021-08-23,30,Montana,42,47.57142857142857,646,377.0,4.26942738807782,0.3610482483465526
1794,2021-08-24,30,Montana,40,47.0,710,389.7142857142857,4.352788442427141,0.3659059026245231
1795,2021-08-25,30,Montana,50,49.0,604,413.7142857142857,4.4144691327926395,0.35739497927044667
1796,2021-08-26,30,Montana,67,51.714285714285715,632,433.2857142857143,4.557920399778779,0.36420415520377586
1797,2021-08-27,30,Montana,49,50.285714285714285,706,471.14285714285717,4.6483158257707675,0.3690739781759115
1798,2021-08-28,30,Montana,60,51.714285714285715,0,471.14285714285717,4.676355684476818,0.3694404573984462
1799,2021-08-29,30,Montana,55,51.857142857142854,0,471.14285714285717,4.695439425917748,0.36765424303600047
1800,2021-08-30,30,Montana,62,54.714285714285715,722,482.0,4.890078459809012,0.36582928140933124
1801,2021-08-31,30,Montana,55,56.857142857142854,889,507.57142857142856,4.931383518209097,0.36644882717024596
1802,2021-09-01,30,Montana,56,57.714285714285715,871,545.7142857142857,5.087846269613857,0.3647549906836654
1803,2021-09-02,30,Montana,75,58.857142857142854,737,560.7142857142857,5.065696198974965,0.3598814946773886
1804,2021-09-03,30,Montana,73,62.285714285714285,652,553.0,5.108047723372422,0.3603779859460263
1805,2021-09-04,30,Montana,55,61.57142857142857,0,553.0,5.194727980783184,0.3614774606283044
1806,2021-09-05,30,Montana,70,63.714285714285715,0,553.0,5.2641454425770915,0.3597722705337042
1807,2021-09-06,30,Montana,78,66.0,0,449.85714285714283,3.9583929126712265,0.35509476199618295
1808,2021-09-07,30,Montana,98,72.14285714285714,1218,496.85714285714283,4.8041142532025045,0.35719854929107286
1809,2021-09-08,30,Montana,86,76.42857142857143,1047,522.0,4.693491097191003,0.3586354244968897
1810,2021-09-09,30,Montana,78,76.85714285714286,998,559.2857142857143,4.64235836857816,0.3610134209626972
1811,2021-09-10,30,Montana,96,80.14285714285714,965,604.0,4.601107149153062,0.35756148739699783
1812,2021-09-11,30,Montana,83,84.14285714285714,0,604.0,4.634348311082459,0.3543174297747205
1813,2021-09-12,30,Montana,84,86.14285714285714,0,604.0,4.653687680362114,0.3515767947739219
1814,2021-09-13,30,Montana,95,88.57142857142857,1220,778.2857142857143,5.847835582250613,0.35291528893695195
1815,2021-09-14,30,Montana,80,86.0,1240,781.4285714285714,5.036591403165835,0.3464004379580542
1816,2021-09-15,30,Montana,96,87.42857142857143,1214,805.2857142857143,5.098260929492063,0.3407824240153442
1817,2021-09-16,30,Montana,83,88.14285714285714,1104,820.4285714285714,5.13600365934591,0.3370657757160969
1818,2021-09-17,30,Montana,75,85.14285714285714,1219,856.7142857142857,5.090605888036482,0.33258134554561636
1819,2021-09-18,30,Montana,76,84.14285714285714,0,856.7142857142857,5.05472402521421,0.32680698532681907
1820,2021-09-19,30,Montana,86,84.42857142857143,0,856.7142857142857,5.03702216644044,0.32448620516509824
1821,2021-09-20,30,Montana,107,86.14285714285714,1627,914.8571428571429,4.784826713128023,0.3208453741784569
1822,2021-09-21,30,Montana,103,89.42857142857143,1174,905.4285714285714,4.667874981079822,0.31673801189100825
1823,2021-09-22,30,Montana,103,90.42857142857143,1313,919.5714285714286,4.500806697221921,0.3106285944511672
1824,2021-09-23,30,Montana,81,90.14285714285714,1174,929.5714285714286,4.428027034927546,0.3040498912373779
1825,2021-09-24,30,Montana,95,93.0,1035,903.2857142857143,4.331105005302168,0.29668459270639713
1826,2021-09-25,30,Montana,90,95.0,0,903.2857142857143,4.323522313168695,0.29277763542531554
1827,2021-09-26,30,Montana,94,96.14285714285714,0,903.2857142857143,4.298051462809139,0.286334728963056
1828,2021-09-27,30,Montana,101,95.28571428571429,1252,849.7142857142857,4.128410923245035,0.2801847924313433
1829,2021-09-28,30,Montana,90,93.42857142857143,1203,853.8571428571429,4.114151591981217,0.2755955993008744
1830,2021-09-29,30,Montana,90,91.57142857142857,1334,856.8571428571429,4.079195629069549,0.27185883686198636
1831,2021-09-30,30,Montana,109,95.57142857142857,1209,861.8571428571429,4.00081683905603,0.26940732103088283
1832,2021-10-01,30,Montana,105,97.0,972,852.8571428571429,3.957877030175518,0.266916266805293
1833,2021-10-02,30,Montana,98,98.14285714285714,0,852.8571428571429,3.917066304883477,0.2628829772632929
1834,2021-10-03,30,Montana,107,100.0,0,852.8571428571429,3.9159954421849146,0.25983468178798025
1835,2021-10-04,30,Montana,133,104.57142857142857,1474,884.5714285714286,3.815215655022112,0.25680300666624334
1836,2021-10-05,30,Montana,113,107.85714285714286,1225,887.7142857142857,3.7097514547222374,0.2540856996589707
1837,2021-10-06,30,Montana,117,111.71428571428571,1375,893.5714285714286,3.661230942495963,0.2536368625737994
1838,2021-10-07,30,Montana,114,112.42857142857143,1293,905.5714285714286,3.6011474238127543,0.25066231104278247
1839,2021-10-08,30,Montana,131,116.14285714285714,1308,953.5714285714286,3.554830337416917,0.2508648400089261
1840,2021-10-09,30,Montana,100,116.42857142857143,0,953.5714285714286,3.6086828781686537,0.25012065750650264
1841,2021-10-10,30,Montana,97,115.0,0,953.5714285714286,3.580211856418616,0.25043121089195924
1842,2021-10-11,30,Montana,118,112.85714285714286,0,743.0,3.2183213029438673,0.25008801436172134
1843,2021-10-12,30,Montana,88,109.28571428571429,2216,884.5714285714286,3.3102064462087495,0.24674324352438595
1844,2021-10-13,30,Montana,96,106.28571428571429,1344,880.1428571428571,3.3085332827091207,0.24032904983447914
1845,2021-10-14,30,Montana,96,103.71428571428571,1287,879.2857142857143,3.2589513556371155,0.23833052428086945
1846,2021-10-15,30,Montana,94,98.42857142857143,1142,855.5714285714286,3.141726493554664,0.2372003446993018
1847,2021-10-16,30,Montana,76,95.0,0,855.5714285714286,3.071480142512446,0.2345544053665435
1848,2021-10-17,30,Montana,85,93.28571428571429,0,855.5714285714286,3.053015676533679,0.23071289910996967
1849,2021-10-18,30,Montana,110,92.14285714285714,1272,1037.2857142857142,3.200717625576003,0.226855236260716
1850,2021-10-19,30,Montana,92,92.71428571428571,1327,910.2857142857143,3.0082498720721658,0.22263074175210254
1851,2021-10-20,30,Montana,106,94.14285714285714,1245,896.1428571428571,2.9341381975118765,0.2212888446760855
1852,2021-10-21,30,Montana,94,93.85714285714286,976,851.7142857142857,2.8896423933004516,0.2166451274879883
1853,2021-10-22,30,Montana,106,95.57142857142857,1078,842.5714285714286,2.861512664959825,0.21097298679776974
1854,2021-10-23,30,Montana,57,92.85714285714286,0,842.5714285714286,2.82510576963844,0.20941260994587133
1855,2021-10-24,30,Montana,78,91.85714285714286,0,842.5714285714286,2.8126979617820673,0.20720908785944842
1856,2021-10-25,30,Montana,90,89.0,1414,862.8571428571429,2.763898150615245,0.2046518406411897
1857,2021-10-26,30,Montana,114,92.14285714285714,1123,833.7142857142857,2.7324765980276573,0.20503695320830578
1858,2021-10-27,30,Montana,131,95.71428571428571,983,796.2857142857143,2.776189330483392,0.20071715420163372
1859,2021-10-28,30,Montana,74,92.85714285714286,983,797.2857142857143,2.7452350728831227,0.2005983290001108
1860,2021-10-29,30,Montana,89,90.42857142857143,777,754.2857142857143,2.7296608475103037,0.2009003795282591
1861,2021-10-30,30,Montana,41,88.14285714285714,0,754.2857142857143,2.7411499630635454,0.19817910490019422
1862,2021-10-31,30,Montana,60,85.57142857142857,0,754.2857142857143,2.752614278612437,0.1950901695859833
